"IDPIF","SUPQUEMADA","MUERTOS","HERIDOS","COMUNIDAD","PROVINCIA","COMARCA","MUNICIPIO","LATITUD","LONGITUD","FECHA","TIME_CTRL","TIME_EXT","IDGRUPOCAUSA","DESC_CAUSA","PERSONAL","PESADOS","AEREOS","GASTOS_EXT","PERDIDAS"
"2001240527","284.0000","0","0","CASTILLA Y LEON","LEON","VILLAFRANCA","OENCIA","42.54609800","-6.99208300","2001-09-16","3164","3169","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","69","3","8","0","0"
"2006100435","283.8800","0","0","EXTREMADURA","CACERES","AMBROZ-JERTE Y TIETAR","JERTE","40.85753700","-5.78452700","2006-09-04","0","0","4","Provocados por cazadores para facilitar la caza","122","0","20","0","0"
"2004040083","283.8400","0","0","ANDALUCIA","ALMERIA","PONIENTE ALMERIENSE","ADRA","36.78624100","-3.06833300","2004-08-08","550","3980","4","Sin datos","209","5","9","19362","4036"
"2004160170","283.5000","0","0","CASTILLA-MANCHA","CUENCA","SERRANIA MEDIA","VALDETÓRTOLA","39.92605200","-2.16938400","2004-08-25","840","2630","2","OTRAS NEGLIGENCIAS (SIN ESPECIFICAR)","166","14","14","95700","105160"
"2006151567","282.0000","0","0","GALICIA","A CORUÑA","BARBANZA","A BAÑA","42.92019300","-8.71806200","2006-08-06","1200","1390","4","Otras motivaciones","57","8","3","0","1500570"
"2007060142","281.0000","0","0","EXTREMADURA","BADAJOZ","BADAJOZ-CENTRO","FUENTE DEL MAESTRE","38.51408800","-6.40720100","2007-07-15","240","430","4","Provocados contra el acotamiento de la caza","24","7","3","0","0"
"2005160162","281.0000","0","0","CASTILLA-MANCHA","CUENCA","SERRANIA BAJA","SANTA CRUZ DE MOYA","39.98821800","-1.25959500","2005-06-06","1290","3195","2","FUMADORES","156","10","6","42620","79591"
"2003500093","280.2900","0","1","ARAGON","ZARAGOZA","CAMPO DE CARIÑENA","ENCINACORBA","41.27600600","-1.29067800","2003-07-29","1575","7290","3","FERROCARRIL","299","17","11","0","325132"
"2009390151","280.0000","0","0","CANTABRIA","CANTABRIA","COMARCA 8","VEGA DE PAS","43.15120700","-3.76463200","2009-02-27","2065","2065","4","Provocados por pastores y ganaderos para regenerar el pasto","3","0","0","0","58396"
"2007100200","280.0000","0","0","EXTREMADURA","CACERES","CACERES-CENTRO","IBAHERNANDO","39.39265200","-5.91079500","2007-08-05","285","480","1","RAYO","69","7","0","0","0"
"2003321077","280.0000","0","2","GALICIA","OURENSE","VERIN-VIANA","VERÍN","41.96851200","-7.38856400","2003-08-05","1350","1680","5","CAUSA DESCONOCIDA","108","18","9","0","727204"
"2002220090","280.0000","0","0","ARAGON","HUESCA","SOMONTANO DE BARBASTRO","PERALTILLA","42.05721400","0.01262800","2002-06-21","1770","4680","2","FUMADORES","104","4","3","4669","13463"
"2001370152","280.0000","0","0","CASTILLA Y LEON","SALAMANCA","VITIGUDINO","VILLASDARDO","41.00937100","-6.16702500","2001-09-04","1260","1785","2","OTRAS NEGLIGENCIAS (SIN ESPECIFICAR)","145","8","3","0","6"
"2005361354","279.5000","0","0","GALICIA","PONTEVEDRA","DEZA-TABEIROS","FORCAREI","42.59295300","-8.37627700","2005-03-19","985","1120","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","23","5","2","27573","40954"
"2007240281","278.1000","0","0","CASTILLA Y LEON","LEON","VEGA DE ESPINAREDA","PARAMO DEL SIL","42.82477900","-6.49087100","2007-11-09","5988","6035","4","Provocados por cazadores para facilitar la caza","19","0","3","0","0"
"2004210116","278.0000","0","0","ANDALUCIA","HUELVA","SIERRA DE HUELVA","ALMONASTER LA REAL","37.77832200","-6.69658900","2004-07-26","1020","1470","4","Sin datos","127","17","12","0","49812"
"2010320847","277.9200","0","0","GALICIA","OURENSE","VALDEORRAS-TRIVES","CHANDREXA DE QUEIXA","42.21140200","-7.44086700","2010-08-21","1045","1364","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","79","1","12","0","0"
"2010321060","277.6200","0","0","GALICIA","OURENSE","A LIMIA","CALVOS DE RANDÍN","41.98542100","-7.88752700","2010-08-31","1034","1104","4","Provocados por pastores y ganaderos para regenerar el pasto","118","11","5","0","6775"
"2009090127","275.6700","0","0","CASTILLA Y LEON","BURGOS","MIRANDA DE EBRO","CONDADO DE TREVIÑO","42.69975400","-2.77704400","2009-07-22","1816","27510","3","MOTORES Y MÁQUINAS (COSECHADORAS)","260","16","6","0","0"
"2005490703","275.0000","0","1","CASTILLA Y LEON","ZAMORA","EL PUENTE","GALENDE","42.13985100","-6.72970400","2005-08-20","27600","29280","4","Sin datos","137","2","5","8898","0"
"2005363510","274.9900","0","1","GALICIA","PONTEVEDRA","CALDAS-O SALNES","COTOBADE","42.11915000","-8.71033000","2005-09-17","1260","1515","4","Otras motivaciones","105","13","6","45816","750631"
"2006361512","274.5000","0","0","GALICIA","PONTEVEDRA","VIGO-BAIXO MIÑO","FORNELOS DE MONTES","42.35036000","-8.44994000","2006-08-05","3695","3765","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","54","8","3","32557","460095"
"2008120011","274.1500","0","0","C. VALENCIANA","CASTELLON","LA PLANA ALTA","CABANES","40.18946400","0.18951700","2008-03-31","716","1076","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","25","6","6","0","0"
"2001460085","274.0000","0","0","C. VALENCIANA","VALENCIA","LA SAFOR","VILLALONGA","38.88263000","-0.22603500","2001-06-25","1305","3305","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","152","2","6","0","1436"
"2001100781","273.5000","0","0","EXTREMADURA","CACERES","SIERRA DE GATA","VALVERDE DEL FRESNO","40.18424500","-6.93587600","2001-11-08","535","970","5","CAUSA DESCONOCIDA","32","0","0","0","1806"
"2003240223","273.0000","0","0","CASTILLA Y LEON","LEON","BEMBIBRE","CASTROPODAME","42.58053200","-6.44209500","2003-08-03","1374","1574","1","RAYO","126","0","5","0","3036"
"2005323785","272.0000","0","0","GALICIA","OURENSE","O RIBEIRO-ARENTEIRO","O IRIXO","42.15317900","-7.70760400","2005-09-20","1265","1745","4","Sin datos","92","11","12","0","0"
"2002362644","271.7000","0","0","GALICIA","PONTEVEDRA","O CONDADO-A PARANDATA","ARBO","42.14795300","-8.30670500","2002-08-31","1313","2153","4","Para hacer bajar el precio de la madera","92","10","7","294153","192952"
"2006361635","271.2000","0","0","GALICIA","PONTEVEDRA","CALDAS-O SALNES","VALGA","42.69931200","-8.62475900","2006-08-07","1370","1740","4","Provocados por pirómanos","10","1","2","31282","289087"
"2003210125","271.0000","0","0","ANDALUCIA","HUELVA","SIERRA DE HUELVA","SANTA OLALLA DEL CALA","37.87071100","-6.25433400","2003-08-01","1540","1540","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","106","11","13","0","49097"
"2003100457","270.6600","0","0","EXTREMADURA","CACERES","AMBROZ-JERTE Y TIETAR","GARGANTA LA OLLA","40.09839200","-5.75500400","2003-08-03","1317","1447","4","Sin datos","45","8","0","0","72688"
"2001060372","270.3500","0","0","EXTREMADURA","BADAJOZ","LA SERENA","VALLE DE LA SERENA","38.69866000","-5.74068400","2001-08-24","465","885","1","RAYO","65","6","1","0","0"
"2010370204","270.0000","0","0","CASTILLA Y LEON","SALAMANCA","VITIGUDINO","VILLARINO DE LOS AIRES","41.27689200","-6.41826300","2010-09-05","655","1990","4","Otras motivaciones","76","6","3","0","0"
"2002250009","270.0000","0","0","CATALUÑA","LLEIDA","VAL D ARAN","BOSSÒST","42.79135500","0.70496700","2002-02-01","1530","4290","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","30","3","3","0","0"
"2003120007","269.5300","0","0","C. VALENCIANA","CASTELLON","LA PLANA BAIXA","ESLIDA","39.86191500","-0.30210600","2003-01-31","5560","6700","3","LÍNEAS ELÉCTRICAS","167","17","29","0","690045"
"2005310621","268.3000","0","0","NAVARRA","NAVARRA","ZONA 4","GUIRGUILLANO","42.72288700","-1.86240000","2005-09-03","1030","2612","4","Sin datos","105","16","7","0","82869"
"2005050218","267.0000","0","0","CASTILLA Y LEON","AVILA","NAVARREDONDA DE GREDOS","S JUAN DE GREDOS","40.29199700","-5.21412100","2005-09-30","3010","8740","4","Provocados por pastores y ganaderos para regenerar el pasto","133","4","8","0","0"
"2006390320","265.5000","0","0","CANTABRIA","CANTABRIA","COMARCA 10","ARREDONDO","43.26925500","-3.63252000","2006-03-26","1830","2010","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","4","0","0","0","14677"
"2005240763","264.6500","0","0","CASTILLA Y LEON","LEON","ASTORGA","VILLAGATON","42.63701600","-6.17648400","2005-08-31","259","1094","3","FERROCARRIL","81","5","6","0","0"
"2006050090","264.0000","0","0","CASTILLA Y LEON","AVILA","AVILA","SANCHORREJA","40.68820100","-4.84325600","2006-07-26","185","1500","3","MOTORES Y MÁQUINAS (OTROS)","100","6","7","0","0"
"2005240592","263.0000","0","0","CASTILLA Y LEON","LEON","VEGA DE ESPINAREDA","PARAMO DEL SIL","42.82477900","-6.49087100","2005-07-14","350","410","4","Sin datos","72","6","4","0","0"
"2001100426","262.7500","0","0","EXTREMADURA","CACERES","CACERES-CENTRO","ALCÁNTARA","39.83343000","-6.93806500","2001-08-05","285","445","5","CAUSA DESCONOCIDA","57","3","3","0","157158"
"2004322310","262.5000","0","0","GALICIA","OURENSE","VERIN-VIANA","VERÍN","41.89075100","-7.41054100","2004-07-25","1015","1635","4","Sin datos","55","10","2","0","263233"
"2006490197","262.0000","0","0","CASTILLA Y LEON","ZAMORA","ALCAÑICES","FONFRIA","41.62497300","-6.12105800","2006-08-07","565","1150","4","Provocados contra el acotamiento de la caza","52","7","3","0","0"
"2005323150","262.0000","0","0","GALICIA","OURENSE","A LIMIA","VILAR DE BARRIO","42.14145600","-7.92144300","2005-08-20","845","1790","6","INCENDIO REPRODUCIDO","105","7","9","0","0"
"2005230250","261.3000","0","0","ANDALUCIA","JAEN","SIERRA DE SEGURA","SANTIAGO-PONTONES","38.25572100","-2.55749000","2005-08-07","2215","4930","1","RAYO","191","10","14","0","0"
"2005362828","260.8800","0","0","GALICIA","PONTEVEDRA","VIGO-BAIXO MIÑO","GONDOMAR","42.09497400","-8.73149300","2005-08-19","765","1045","4","Otras motivaciones","57","6","2","11941","660655"
"2008490498","260.0000","0","0","CASTILLA Y LEON","ZAMORA","TABARA","VEGALATRAVE","41.73380000","-6.09496700","2008-08-24","1140","2040","4","Provocados por venganzas","48","7","9","0","0"
"2006320991","260.0000","0","0","GALICIA","OURENSE","O RIBEIRO-ARENTEIRO","MASIDE","42.40234400","-7.99683200","2006-08-06","2840","5835","4","Sin datos","72","9","11","0","378450"
"2006151778","260.0000","0","0","GALICIA","A CORUÑA","SANTIAGO-MESETA INTERIOR","VAL DO DUBRA","42.96773100","-8.64346300","2006-08-10","1450","1545","4","Sin datos","61","19","3","0","993321"
"2005240876","260.0000","0","0","CASTILLA Y LEON","LEON","VEGA DE ESPINAREDA","PERANZANES","42.88038600","-6.64783200","2005-10-07","1710","3146","5","CAUSA DESCONOCIDA","48","1","9","0","0"
"2004300058","260.0000","0","0","MURCIA","MURCIA","CENTRO-OESTE","LORCA","37.70088700","-1.75326800","2004-08-01","0","0","2","OTRAS NEGLIGENCIAS (SIN ESPECIFICAR)","98","11","6","0","381"
"2001130013","260.0000","0","0","CASTILLA-MANCHA","CIUDAD REAL","CAMPO DE CALATRAVA","MORAL DE CALATRAVA","38.78980900","-3.57718300","2001-06-13","450","540","4","Sin datos","58","6","1","0","4808"
"2006321205","258.0000","0","0","GALICIA","OURENSE","VERIN-VIANA","A GUDIÑA","42.07941000","-7.15392600","2006-08-12","645","675","4","Otras motivaciones","61","5","15","0","151393"
"2005120105","258.0000","0","0","C. VALENCIANA","CASTELLON","L ALT MILLARS","VALLAT","40.02255600","-0.32654100","2005-07-28","1201","4111","1","RAYO","81","8","13","0","0"
"2002323403","258.0000","0","0","GALICIA","OURENSE","O RIBEIRO-ARENTEIRO","SAN CRISTOVO DE CEA","42.56578100","-7.98755300","2002-08-30","1150","3090","4","Sin datos","70","0","3","0","156509"
"2003270344","257.0000","0","0","GALICIA","LUGO","FONSAGRADA-OS ANCARES","BARALLA","42.89547400","-7.23007100","2003-06-20","695","2505","4","Sin datos","107","15","5","1134","441924"
"2007330765","256.6200","0","0","ASTURIAS","ASTURIAS","GIJON","VILLAVICIOSA","43.51633700","-5.31403700","2007-05-13","1232","1252","2","TRABAJOS FORESTALES","35","10","2","0","44121"
"2010310417","255.7200","0","0","NAVARRA","NAVARRA","ZONA 5","FALCES","42.38562700","-1.79378700","2010-08-11","2307","5967","2","HOGUERAS","423","83","11","0","422651"
"2005323144","255.0000","0","0","GALICIA","OURENSE","VERIN-VIANA","VILARDEVÓS","42.27110000","-7.52721200","2005-08-21","1320","1775","4","Sin datos","92","6","7","0","0"
"2007410055","253.6300","0","1","ANDALUCIA","SEVILLA","SIERRA NORTE","EL GARROBO","37.64025500","-6.16397000","2007-07-28","2785","4765","4","Otras motivaciones","446","14","14","0","0"
"2003370082","253.5500","0","0","CASTILLA Y LEON","SALAMANCA","BEJAR","S ESTEBAN DE LA SIERRA","40.51515800","-5.87535200","2003-07-30","390","2055","4","Sin datos","195","10","13","0","66531"
"2001490125","252.1000","0","0","CASTILLA Y LEON","ZAMORA","MOMBUEY","MANZANAL DE LOS INFANTES","42.06699000","-6.35120600","2001-07-31","300","360","2","ESCAPE DE VERTEDERO","37","7","5","0","0"
"2006240040","252.0000","0","0","CASTILLA Y LEON","LEON","VEGA DE ESPINAREDA","VEGA DE ESPINAREDA","42.75633100","-6.73095400","2006-02-08","4380","4601","4","Sin datos","10","0","1","0","0"
"2002500191","251.4200","0","2","ARAGON","ZARAGOZA","CINCO VILLAS","UNCASTILLO","42.37913800","-1.18977000","2002-07-24","940","3865","1","RAYO","218","17","9","4250","72316"
"2009490253","251.0000","0","0","CASTILLA Y LEON","ZAMORA","PUEBLA DE SANABRIA","HERMISENDE","41.95355800","-6.90114200","2009-03-24","1610","2450","4","Provocados por cazadores para facilitar la caza","39","4","0","0","0"
"2007320298","250.5000","0","0","GALICIA","OURENSE","VALDEORRAS-TRIVES","A VEIGA","42.27968700","-6.85648900","2007-08-10","1317","2739","4","Sin datos","83","9","11","0","839"
"2006310030","250.0000","0","0","NAVARRA","NAVARRA","ZONA 2","LUZAIDE/VALCARLOS","43.06685300","-1.31285000","2006-02-10","0","0","2","QUEMA AGRÍCOLA (OTRAS QUEMAS AGRÍCOLAS)","10","1","0","0","0"
"2006151084","250.0000","0","0","GALICIA","A CORUÑA","BARBANZA","LOUSAME","42.75286200","-8.88083200","2006-07-18","2978","4333","1","RAYO","52","11","2","0","320524"
"2006150992","250.0000","0","0","GALICIA","A CORUÑA","FISTERRA","SANTA COMBA","43.01576900","-8.73492900","2006-07-17","940","1045","4","Sin datos","21","4","0","0","53420"
"2005323646","250.0000","0","0","GALICIA","OURENSE","VERIN-VIANA","VILARIÑO DE CONSO","42.21825000","-7.36925200","2005-09-04","1720","1740","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","55","3","7","0","0"
"2005100107","250.0000","0","0","EXTREMADURA","CACERES","AMBROZ-JERTE Y TIETAR","GARGÜERA","40.06744100","-5.95617300","2005-01-26","0","0","4","Sin datos","74","3","1","0","1133836"
"2003020077","250.0000","0","0","CASTILLA-MANCHA","ALBACETE","CENTRO","HOYA-GONZALO","39.01526000","-1.51994500","2003-07-22","1035","1710","5","CAUSA DESCONOCIDA","64","8","3","15986","0"
"2002330753","250.0000","0","0","ASTURIAS","ASTURIAS","OVIEDO","BELMONTE DE MIRANDA","43.27032400","-6.25168000","2002-02-02","0","0","4","Provocados por pastores y ganaderos para regenerar el pasto","0","0","0","0","0"
"2002330731","250.0000","0","0","ASTURIAS","ASTURIAS","NARCEA","CANGAS DEL NARCEA","43.10511800","-6.55073300","2002-02-03","0","0","4","Provocados por pastores y ganaderos para regenerar el pasto","0","0","0","0","0"
"2002330658","250.0000","0","0","ASTURIAS","ASTURIAS","ORIENTE","LLANES","43.39997400","-4.83048700","2002-02-02","1360","1450","4","Provocados por pastores y ganaderos para regenerar el pasto","24","2","0","0","160320"
"2002330336","250.0000","0","0","ASTURIAS","ASTURIAS","NARCEA","CANGAS DEL NARCEA","43.10511800","-6.55073300","2002-01-29","1440","1445","4","Provocados por pastores y ganaderos para regenerar el pasto","21","2","0","0","139665"
"2001323323","250.0000","0","0","GALICIA","OURENSE","O RIBEIRO-ARENTEIRO","O CARBALLINO","42.49566100","-8.05048100","2001-12-23","345","375","4","Sin datos","33","7","0","0","468489"
"2006060191","249.8000","0","0","EXTREMADURA","BADAJOZ","TENTUDIA","MONESTERIO","38.03299800","-6.08752100","2006-07-17","945","1725","3","LÍNEAS ELÉCTRICAS","85","6","8","0","0"
"2006361577","249.3000","0","0","GALICIA","PONTEVEDRA","VIGO-BAIXO MIÑO","SOUTOMAIOR","42.32716600","-8.60662500","2006-08-06","3255","4515","4","Otras motivaciones","21","3","5","11082","842816"
"2006170158","245.7000","0","0","CATALUÑA","GIRONA","ALT EMPORDA","CAPMANY","42.37303100","2.89554500","2006-08-06","395","4175","2","FUMADORES","287","56","16","0","0"
"2002130060","245.3600","0","0","CASTILLA-MANCHA","CIUDAD REAL","PASTOS","ALMODÓVAR DEL CAMPO","38.65669300","-4.49442300","2002-06-26","640","1715","1","RAYO","93","10","3","0","0"
"2005120004","245.0000","0","0","C. VALENCIANA","CASTELLON","L ALT PALANCIA","VALL DE ALMONACID","39.89105300","-0.43894500","2005-01-24","1625","3800","2","QUEMA AGRÍCOLA (SIN ESPECIFICAR)","194","23","8","0","0"
"2002330548","243.0000","0","0","ASTURIAS","ASTURIAS","EO-NAVIA","VALDÉS","43.49673100","-6.46714100","2002-02-02","960","1020","4","Provocados por pastores y ganaderos para regenerar el pasto","12","1","0","0","25788"
"2009490589","242.0000","0","0","CASTILLA Y LEON","ZAMORA","PUEBLA DE SANABRIA","PEDRALBA DE LA PRADERIA","41.94359600","-6.70886900","2009-10-04","940","2170","4","Provocados por pastores y ganaderos para regenerar el pasto","78","6","2","0","0"
"2005310599","242.0000","0","0","NAVARRA","NAVARRA","ZONA 4","GALLIPIENZO/GALIPENTZU","42.49920200","-1.41605200","2005-08-14","1740","3170","4","Provocados por cazadores para facilitar la caza","50","5","6","0","74720"
"2010390501","241.8700","0","0","CANTABRIA","CANTABRIA","COMARCA 4","LOS TOJOS","43.14314400","-4.21725100","2010-04-10","715","1810","4","Provocados por pastores y ganaderos para regenerar el pasto","28","1","2","2624","104391"
"2009390150","240.0000","0","0","CANTABRIA","CANTABRIA","COMARCA 8","VEGA DE PAS","43.15120700","-3.76463200","2009-02-26","3405","3405","4","Provocados por pastores y ganaderos para regenerar el pasto","11","0","1","54","57563"
"2006310261","240.0000","0","0","NAVARRA","NAVARRA","ZONA 4","OTRA PROVINCIA","42.692845","-1.678762","2006-06-15","360","2880","3","MOTORES Y MÁQUINAS (COSECHADORAS)","73","27","3","0","330782"
"2003271260","239.2800","0","0","GALICIA","LUGO","LUGO-SARRIA","FRIOL","43.00167100","-7.72336800","2003-09-16","345","555","4","Sin datos","103","16","14","8562","375714"
"2004241512","239.0000","0","0","CASTILLA Y LEON","LEON","VEGA DE ESPINAREDA","VEGA DE ESPINAREDA","42.75633100","-6.73095400","2004-06-06","1890","1945","1","RAYO","36","1","1","0","13056"
"2005362857","238.7000","0","0","GALICIA","PONTEVEDRA","O CONDADO-A PARANDATA","PONTEAREAS","42.18324700","-8.42906100","2005-08-20","2655","2705","4","Provocados por pirómanos","94","6","5","27148","360653"
"2002060136","238.2000","0","0","EXTREMADURA","BADAJOZ","TENTUDIA","FUENTE DE CANTOS","38.28117300","-6.31188000","2002-07-02","160","190","5","CAUSA DESCONOCIDA","64","4","0","0","57168"
"2009290097","236.7500","0","0","ANDALUCIA","MALAGA","VALLE DE GUADALHORCE","CASARABONELA","36.78202300","-4.79586000","2009-07-14","1190","4280","2","FUMADORES","214","11","14","20608","2213716"
"2009240703","236.0000","0","0","CASTILLA Y LEON","LEON","VILLABLINO-HUERGAS DE BABIA","S EMILIANO","42.98725400","-6.01802200","2009-09-11","4047","4379","4","Sin datos","22","1","8","0","0"
"2008090008","236.0000","0","0","CASTILLA Y LEON","BURGOS","ESPINOSA DE LOS MONTEROS","ESPINOSA DE LOS MONTEROS","43.13248100","-3.67219800","2008-02-09","3240","3360","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","17","1","1","0","0"
"2009120074","235.7100","0","0","C. VALENCIANA","CASTELLON","LA PLANA BAIXA","ONDA","40.01569700","-0.17313800","2009-07-23","2410","24220","4","Provocados por pirómanos","660","63","12","0","0"
